gene_tissue_id,gene_id,label,value,unit,sample,platform
3595,35,Prostate,22.4,"Tags Per Million","  1",FANTOM5
3596,35,Epididymis,24.9,"Tags Per Million","  1",FANTOM5
3597,35,"Seminal vesicle",26.4,"Tags Per Million","  1",FANTOM5
3598,35,Breast,16.4,"Tags Per Million","  1",FANTOM5
3599,35,Vagina,30.3,"Tags Per Million","  1",FANTOM5
3600,35,"Cervix, uterine",28.9,"Tags Per Million","  1",FANTOM5
3601,35,Endometrium,40.6,"Tags Per Million","  1",FANTOM5
3602,35,Ovary,19.9,"Tags Per Million","  1",FANTOM5
3603,35,Placenta,32.8,"Tags Per Million","  1",FANTOM5
3604,35,"Adipose tissue",23.2,"Tags Per Million","  1",FANTOM5
3605,36,"Cerebral cortex",208.8,TPM,"  3",HPA
3606,36,"Thyroid gland",269.9,TPM,"  5",HPA
3607,36,"Parathyroid gland",210.3,TPM,"  1",HPA
3608,36,"Adrenal gland",205.8,TPM,"  3",HPA
3609,36,Appendix," 97.5",TPM,"  3",HPA
3610,36,"Bone marrow"," 83.6",TPM,"  4",HPA
3611,36,"Lymph node",104.8,TPM,"  5",HPA
3612,36,Tonsil," 74.8",TPM,"  5",HPA
3613,36,Spleen,133.5,TPM,"  5",HPA
3614,36,"Heart muscle",185.2,TPM,"  4",HPA
3615,36,"Skeletal muscle",156.1,TPM,"  5",HPA
3616,36,"Smooth muscle",159.8,TPM,"  3",HPA
3617,36,Lung,146.2,TPM,"  9",HPA
3618,36,Liver,102.8,TPM," 10",HPA
3619,36,Gallbladder,144.5,TPM,"  3",HPA
3620,36,Pancreas," 40.0",TPM,"  2",HPA
3621,36,"Salivary gland"," 66.1",TPM,"  3",HPA
3622,36,Esophagus,134.3,TPM,"  3",HPA
3623,36,Stomach," 90.9",TPM,"  4",HPA
3624,36,Duodenum,106.4,TPM,"  2",HPA
3625,36,"Small intestine",116.0,TPM,"  4",HPA
3626,36,Colon,102.3,TPM," 13",HPA
3627,36,Rectum," 98.2",TPM,"  4",HPA
3628,36,Kidney,141.2,TPM,"  9",HPA
3629,36,"Urinary bladder",126.8,TPM,"  2",HPA
3630,36,Testis,138.1,TPM," 10",HPA
3631,36,Prostate,158.4,TPM,"  9",HPA
3632,36,Epididymis,159.9,TPM,"  1",HPA
3633,36,"Seminal vesicle",162.2,TPM,"  3",HPA
3634,36,"Fallopian tube",256.8,TPM,"  5",HPA
3635,36,Breast,151.6,TPM,"  4",HPA
3636,36,"Cervix, uterine",148.2,TPM,"  2",HPA
3637,36,Endometrium,157.6,TPM,"  5",HPA
3638,36,Ovary,167.3,TPM,"  3",HPA
3639,36,Placenta,138.3,TPM,"  8",HPA
3640,36,"Adipose tissue",143.7,TPM,"  5",HPA
3641,36,Skin,124.6,TPM,"  3",HPA
3642,36,"Pituitary gland"," 60.0",RPKM,103,GTEx
3643,36,Hypothalamus," 50.0",RPKM," 96",GTEx
3644,36,"Cerebral cortex"," 48.1",RPKM,222,GTEx
3645,36,Hippocampus," 48.2",RPKM," 94",GTEx
3646,36,Caudate," 40.1",RPKM,117,GTEx
3647,36,Cerebellum," 33.7",RPKM,230,GTEx
3648,36,"Thyroid gland"," 49.7",RPKM,323,GTEx
3649,36,"Adrenal gland"," 51.1",RPKM,145,GTEx
3650,36,Spleen," 45.3",RPKM,104,GTEx
3651,36,"Heart muscle"," 45.9",RPKM,412,GTEx
3652,36,"Skeletal muscle"," 53.1",RPKM,430,GTEx
3653,36,Lung," 37.0",RPKM,320,GTEx
3654,36,Liver," 35.7",RPKM,119,GTEx
3655,36,Pancreas," 29.2",RPKM,171,GTEx
3656,36,"Salivary gland"," 33.7",RPKM," 57",GTEx
3657,36,Esophagus," 31.2",RPKM,286,GTEx
3658,36,Stomach," 40.3",RPKM,193,GTEx
3659,36,"Small intestine"," 35.6",RPKM," 88",GTEx
3660,36,Colon," 42.5",RPKM,345,GTEx
3661,36,Kidney," 50.4",RPKM," 32",GTEx
3662,36,"Urinary bladder"," 36.8",RPKM," 11",GTEx
3663,36,Testis," 52.3",RPKM,172,GTEx
3664,36,Prostate," 42.4",RPKM,106,GTEx
3665,36,"Fallopian tube"," 46.5",RPKM,"  6",GTEx
3666,36,Breast," 49.7",RPKM,214,GTEx
3667,36,Vagina," 37.2",RPKM," 96",GTEx
3668,36,"Cervix, uterine"," 39.5",RPKM," 11",GTEx
3669,36,Endometrium," 46.1",RPKM," 14",GTEx
3670,36,Ovary," 39.9",RPKM," 97",GTEx
3671,36,"Adipose tissue"," 48.9",RPKM,577,GTEx
3672,36,Skin," 40.7",RPKM,607,GTEx
3673,36,Brain,127.5,"Tags Per Million","  1",FANTOM5
3674,36,"Pituitary gland",123.5,"Tags Per Million","  1",FANTOM5
3675,36,Hippocampus,108.2,"Tags Per Million","  2",FANTOM5
3676,36,Caudate,117.2,"Tags Per Million","  1",FANTOM5
3677,36,Cerebellum,101.3,"Tags Per Million","  2",FANTOM5
3678,36,Retina,105.5,"Tags Per Million","  1",FANTOM5
3679,36,"Thyroid gland",136.0,"Tags Per Million","  1",FANTOM5
3680,36,Appendix," 83.4","Tags Per Million","  1",FANTOM5
3681,36,"Lymph node"," 42.6","Tags Per Million","  1",FANTOM5
3682,36,Tonsil," 69.8","Tags Per Million","  1",FANTOM5
3683,36,Spleen," 69.6","Tags Per Million","  1",FANTOM5
3684,36,Thymus," 65.5","Tags Per Million","  1",FANTOM5
3685,36,"Heart muscle",168.3,"Tags Per Million","  2",FANTOM5
3686,36,"Skeletal muscle",281.1,"Tags Per Million","  2",FANTOM5
3687,36,"Smooth muscle"," 80.6","Tags Per Million","  1",FANTOM5
3688,36,Lung," 73.3","Tags Per Million","  2",FANTOM5
3689,36,Liver,129.6,"Tags Per Million","  1",FANTOM5
3690,36,Gallbladder,113.4,"Tags Per Million","  1",FANTOM5
3691,36,Pancreas,147.6,"Tags Per Million","  1",FANTOM5
3692,36,"Salivary gland",164.1,"Tags Per Million","  1",FANTOM5
3693,36,Esophagus," 91.6","Tags Per Million","  1",FANTOM5
3694,36,"Small intestine",107.1,"Tags Per Million","  1",FANTOM5
3695,36,Colon,118.7,"Tags Per Million","  1",FANTOM5
3696,36,Kidney," 96.8","Tags Per Million","  1",FANTOM5
3697,36,"Urinary bladder"," 67.7","Tags Per Million","  1",FANTOM5
3698,36,Testis,123.0,"Tags Per Million","  2",FANTOM5
3699,36,Prostate," 71.1","Tags Per Million","  1",FANTOM5
3700,36,Epididymis,129.9,"Tags Per Million","  1",FANTOM5
3701,36,"Seminal vesicle",133.8,"Tags Per Million","  1",FANTOM5
3702,36,Breast," 51.1","Tags Per Million","  1",FANTOM5
3703,36,Vagina," 74.3","Tags Per Million","  1",FANTOM5
3704,36,"Cervix, uterine",100.6,"Tags Per Million","  1",FANTOM5
3705,36,Endometrium,115.0,"Tags Per Million","  1",FANTOM5
3706,36,Ovary," 68.4","Tags Per Million","  1",FANTOM5
3707,36,Placenta," 90.5","Tags Per Million","  1",FANTOM5
3708,36,"Adipose tissue"," 67.0","Tags Per Million","  1",FANTOM5
3709,37,"Cerebral cortex",30.6,TPM,"  3",HPA
3710,37,"Thyroid gland",22.9,TPM,"  5",HPA
3711,37,"Parathyroid gland",28.5,TPM,"  1",HPA
3712,37,"Adrenal gland",20.3,TPM,"  3",HPA
3713,37,Appendix,11.2,TPM,"  3",HPA
3714,37,"Bone marrow"," 5.9",TPM,"  4",HPA
3715,37,"Lymph node",17.4,TPM,"  5",HPA
3716,37,Tonsil,12.7,TPM,"  5",HPA
3717,37,Spleen,15.0,TPM,"  5",HPA
3718,37,"Heart muscle",20.3,TPM,"  4",HPA
3719,37,"Skeletal muscle"," 5.5",TPM,"  5",HPA
3720,37,"Smooth muscle",15.1,TPM,"  3",HPA
3721,37,Lung,13.4,TPM,"  9",HPA
3722,37,Liver," 5.5",TPM," 10",HPA
3723,37,Gallbladder,20.6,TPM,"  3",HPA
3724,37,Pancreas," 1.8",TPM,"  2",HPA
3725,37,"Salivary gland",16.5,TPM,"  3",HPA
3726,37,Esophagus,12.1,TPM,"  3",HPA
3727,37,Stomach,22.8,TPM,"  4",HPA
3728,37,Duodenum,10.7,TPM,"  2",HPA
3729,37,"Small intestine"," 7.7",TPM,"  4",HPA
3730,37,Colon,10.3,TPM," 13",HPA
3731,37,Rectum,12.2,TPM,"  4",HPA
3732,37,Kidney,22.0,TPM,"  9",HPA
3733,37,"Urinary bladder",16.8,TPM,"  2",HPA
3734,37,Testis,21.4,TPM," 10",HPA
3735,37,Prostate,20.9,TPM,"  9",HPA
3736,37,Epididymis,21.2,TPM,"  1",HPA
3737,37,"Seminal vesicle",13.0,TPM,"  3",HPA
3738,37,"Fallopian tube",20.7,TPM,"  5",HPA
3739,37,Breast,21.0,TPM,"  4",HPA
3740,37,"Cervix, uterine",18.4,TPM,"  2",HPA
3741,37,Endometrium,18.9,TPM,"  5",HPA
3742,37,Ovary,19.8,TPM,"  3",HPA
3743,37,Placenta,13.4,TPM,"  8",HPA
3744,37,"Adipose tissue",10.9,TPM,"  5",HPA
3745,37,Skin,16.0,TPM,"  3",HPA
3746,37,"Pituitary gland",14.2,RPKM,103,GTEx
3747,37,Hypothalamus,16.8,RPKM," 96",GTEx
3748,37,"Cerebral cortex",15.2,RPKM,222,GTEx
3749,37,Hippocampus,12.5,RPKM," 94",GTEx
3750,37,Caudate,14.9,RPKM,117,GTEx
3751,37,Cerebellum,11.2,RPKM,230,GTEx
3752,37,"Thyroid gland"," 8.0",RPKM,323,GTEx
3753,37,"Adrenal gland"," 9.1",RPKM,145,GTEx
3754,37,Spleen," 6.9",RPKM,104,GTEx
3755,37,"Heart muscle"," 8.8",RPKM,412,GTEx
3756,37,"Skeletal muscle"," 3.4",RPKM,430,GTEx
3757,37,Lung," 5.1",RPKM,320,GTEx
3758,37,Liver," 2.6",RPKM,119,GTEx
3759,37,Pancreas," 3.1",RPKM,171,GTEx
3760,37,"Salivary gland"," 8.4",RPKM," 57",GTEx
3761,37,Esophagus," 7.6",RPKM,286,GTEx
3762,37,Stomach,10.1,RPKM,193,GTEx
3763,37,"Small intestine"," 4.8",RPKM," 88",GTEx
3764,37,Colon," 5.0",RPKM,345,GTEx
3765,37,Kidney," 8.0",RPKM," 32",GTEx
3766,37,"Urinary bladder"," 7.7",RPKM," 11",GTEx
3767,37,Testis," 9.5",RPKM,172,GTEx
3768,37,Prostate," 7.6",RPKM,106,GTEx
3769,37,"Fallopian tube"," 5.8",RPKM,"  6",GTEx
3770,37,Breast," 6.9",RPKM,214,GTEx
3771,37,Vagina," 8.6",RPKM," 96",GTEx
3772,37,"Cervix, uterine"," 6.8",RPKM," 11",GTEx
3773,37,Endometrium," 7.4",RPKM," 14",GTEx
3774,37,Ovary," 9.0",RPKM," 97",GTEx
3775,37,"Adipose tissue"," 5.7",RPKM,577,GTEx
3776,37,Skin," 7.3",RPKM,607,GTEx
3777,37,Brain,32.8,"Tags Per Million","  1",FANTOM5
3778,37,"Pituitary gland",43.2,"Tags Per Million","  1",FANTOM5
3779,37,Hippocampus,32.4,"Tags Per Million","  2",FANTOM5
3780,37,Caudate,37.4,"Tags Per Million","  1",FANTOM5
3781,37,Cerebellum,31.2,"Tags Per Million","  2",FANTOM5
3782,37,Retina,16.1,"Tags Per Million","  1",FANTOM5
3783,37,"Thyroid gland",16.6,"Tags Per Million","  1",FANTOM5
3784,37,Appendix," 9.7","Tags Per Million","  1",FANTOM5
3785,37,"Lymph node"," 5.6","Tags Per Million","  1",FANTOM5
3786,37,Tonsil,11.0,"Tags Per Million","  1",FANTOM5
3787,37,Spleen,11.6,"Tags Per Million","  1",FANTOM5
3788,37,Thymus,16.0,"Tags Per Million","  1",FANTOM5
3789,37,"Heart muscle",14.0,"Tags Per Million","  2",FANTOM5
3790,37,"Skeletal muscle",10.1,"Tags Per Million","  2",FANTOM5
3791,37,"Smooth muscle"," 5.9","Tags Per Million","  1",FANTOM5
3792,37,Lung," 7.2","Tags Per Million","  2",FANTOM5
3793,37,Liver," 6.6","Tags Per Million","  1",FANTOM5
3794,37,Gallbladder,18.3,"Tags Per Million","  1",FANTOM5
3795,37,Pancreas,10.3,"Tags Per Million","  1",FANTOM5
3796,37,"Salivary gland",38.8,"Tags Per Million","  1",FANTOM5
3797,37,Esophagus," 9.9","Tags Per Million","  1",FANTOM5
3798,37,"Small intestine",10.1,"Tags Per Million","  1",FANTOM5
3799,37,Colon," 9.7","Tags Per Million","  1",FANTOM5
3800,37,Kidney,23.5,"Tags Per Million","  1",FANTOM5
3801,37,"Urinary bladder"," 6.8","Tags Per Million","  1",FANTOM5
3802,37,Testis,19.6,"Tags Per Million","  2",FANTOM5
3803,37,Prostate," 9.8","Tags Per Million","  1",FANTOM5
3804,37,Epididymis,11.5,"Tags Per Million","  1",FANTOM5
3805,37,"Seminal vesicle",10.5,"Tags Per Million","  1",FANTOM5
3806,37,Breast," 3.1","Tags Per Million","  1",FANTOM5
3807,37,Vagina," 1.9","Tags Per Million","  1",FANTOM5
3808,37,"Cervix, uterine",12.4,"Tags Per Million","  1",FANTOM5
3809,37,Endometrium,11.7,"Tags Per Million","  1",FANTOM5
3810,37,Ovary,12.6,"Tags Per Million","  1",FANTOM5
3811,37,Placenta," 9.7","Tags Per Million","  1",FANTOM5
3812,37,"Adipose tissue"," 5.8","Tags Per Million","  1",FANTOM5
3813,38,"Cerebral cortex",616.0,TPM,"  3",HPA
3814,38,"Thyroid gland",594.2,TPM,"  5",HPA
3815,38,"Parathyroid gland",606.8,TPM,"  1",HPA
3816,38,"Adrenal gland",732.6,TPM,"  3",HPA
3817,38,Appendix,484.9,TPM,"  3",HPA
3818,38,"Bone marrow",322.8,TPM,"  4",HPA
3819,38,"Lymph node",376.8,TPM,"  5",HPA
3820,38,Tonsil,417.8,TPM,"  5",HPA
3821,38,Spleen,566.9,TPM,"  5",HPA
3822,38,"Heart muscle",281.4,TPM,"  4",HPA
3823,38,"Skeletal muscle",263.8,TPM,"  5",HPA
3824,38,"Smooth muscle",564.6,TPM,"  3",HPA
3825,38,Lung,584.4,TPM,"  9",HPA
3826,38,Liver,268.9,TPM," 10",HPA
3827,38,Gallbladder,527.7,TPM,"  3",HPA
3828,38,Pancreas," 88.3",TPM,"  2",HPA
3829,38,"Salivary gland",202.7,TPM,"  3",HPA
3830,38,Esophagus,327.3,TPM,"  3",HPA
3831,38,Stomach,339.1,TPM,"  4",HPA
3832,38,Duodenum,311.8,TPM,"  2",HPA
3833,38,"Small intestine",375.0,TPM,"  4",HPA
3834,38,Colon,421.3,TPM," 13",HPA
3835,38,Rectum,449.7,TPM,"  4",HPA
3836,38,Kidney,533.2,TPM,"  9",HPA
3837,38,"Urinary bladder",372.5,TPM,"  2",HPA
3838,38,Testis,692.1,TPM," 10",HPA
3839,38,Prostate,612.4,TPM,"  9",HPA
3840,38,Epididymis,763.1,TPM,"  1",HPA
3841,38,"Seminal vesicle",610.2,TPM,"  3",HPA
3842,38,"Fallopian tube",713.5,TPM,"  5",HPA
3843,38,Breast,638.6,TPM,"  4",HPA
3844,38,"Cervix, uterine",713.8,TPM,"  2",HPA
3845,38,Endometrium,613.2,TPM,"  5",HPA
3846,38,Ovary,744.5,TPM,"  3",HPA
3847,38,Placenta,473.5,TPM,"  8",HPA
3848,38,"Adipose tissue",474.2,TPM,"  5",HPA
3849,38,Skin,388.2,TPM,"  3",HPA
3850,38,"Pituitary gland",192.8,RPKM,103,GTEx
3851,38,Hypothalamus,108.5,RPKM," 96",GTEx
3852,38,"Cerebral cortex"," 89.9",RPKM,222,GTEx
3853,38,Hippocampus," 84.5",RPKM," 94",GTEx
3854,38,Caudate," 84.2",RPKM,117,GTEx
3855,38,Cerebellum," 69.9",RPKM,230,GTEx
3856,38,"Thyroid gland",120.9,RPKM,323,GTEx
3857,38,"Adrenal gland",152.6,RPKM,145,GTEx
3858,38,Spleen,139.9,RPKM,104,GTEx
3859,38,"Heart muscle"," 76.9",RPKM,412,GTEx
3860,38,"Skeletal muscle"," 87.0",RPKM,430,GTEx
3861,38,Lung,115.8,RPKM,320,GTEx
3862,38,Liver," 62.6",RPKM,119,GTEx
3863,38,Pancreas," 84.0",RPKM,171,GTEx
3864,38,"Salivary gland",106.7,RPKM," 57",GTEx
3865,38,Esophagus," 73.6",RPKM,286,GTEx
3866,38,Stomach,108.1,RPKM,193,GTEx
3867,38,"Small intestine"," 91.7",RPKM," 88",GTEx
3868,38,Colon,100.0,RPKM,345,GTEx
3869,38,Kidney,115.8,RPKM," 32",GTEx
3870,38,"Urinary bladder",100.5,RPKM," 11",GTEx
3871,38,Testis,162.3,RPKM,172,GTEx
3872,38,Prostate,124.0,RPKM,106,GTEx
3873,38,"Fallopian tube",111.6,RPKM,"  6",GTEx
3874,38,Breast,121.5,RPKM,214,GTEx
3875,38,Vagina,110.3,RPKM," 96",GTEx
3876,38,"Cervix, uterine",137.7,RPKM," 11",GTEx
3877,38,Endometrium,112.9,RPKM," 14",GTEx
3878,38,Ovary,142.9,RPKM," 97",GTEx
3879,38,"Adipose tissue",113.3,RPKM,577,GTEx
3880,38,Skin,119.2,RPKM,607,GTEx
3881,38,Brain,536.7,"Tags Per Million","  1",FANTOM5
3882,38,"Pituitary gland",737.4,"Tags Per Million","  1",FANTOM5
3883,38,Hippocampus,260.6,"Tags Per Million","  2",FANTOM5
3884,38,Caudate,342.0,"Tags Per Million","  1",FANTOM5
3885,38,Cerebellum,234.3,"Tags Per Million","  2",FANTOM5
3886,38,Retina,540.8,"Tags Per Million","  1",FANTOM5
3887,38,"Thyroid gland",728.3,"Tags Per Million","  1",FANTOM5
3888,38,Appendix,283.7,"Tags Per Million","  1",FANTOM5
3889,38,"Lymph node",296.3,"Tags Per Million","  1",FANTOM5
3890,38,Tonsil,426.5,"Tags Per Million","  1",FANTOM5
3891,38,Spleen,482.6,"Tags Per Million","  1",FANTOM5
3892,38,Thymus,506.5,"Tags Per Million","  1",FANTOM5
3893,38,"Heart muscle",316.6,"Tags Per Million","  2",FANTOM5
3894,38,"Skeletal muscle",457.4,"Tags Per Million","  2",FANTOM5
3895,38,"Smooth muscle",237.0,"Tags Per Million","  1",FANTOM5
3896,38,Lung,382.9,"Tags Per Million","  2",FANTOM5
3897,38,Liver,641.2,"Tags Per Million","  1",FANTOM5
3898,38,Gallbladder,371.0,"Tags Per Million","  1",FANTOM5
3899,38,Pancreas,427.9,"Tags Per Million","  1",FANTOM5
3900,38,"Salivary gland",663.4,"Tags Per Million","  1",FANTOM5
3901,38,Esophagus,404.5,"Tags Per Million","  1",FANTOM5
3902,38,"Small intestine",618.2,"Tags Per Million","  1",FANTOM5
3903,38,Colon,434.8,"Tags Per Million","  1",FANTOM5
3904,38,Kidney,497.9,"Tags Per Million","  1",FANTOM5
3905,38,"Urinary bladder",395.4,"Tags Per Million","  1",FANTOM5
3906,38,Testis,906.2,"Tags Per Million","  2",FANTOM5
3907,38,Prostate,481.2,"Tags Per Million","  1",FANTOM5
3908,38,Epididymis,381.7,"Tags Per Million","  1",FANTOM5
3909,38,"Seminal vesicle",410.0,"Tags Per Million","  1",FANTOM5
3910,38,Breast,216.5,"Tags Per Million","  1",FANTOM5
3911,38,Vagina,335.3,"Tags Per Million","  1",FANTOM5
3912,38,"Cervix, uterine",542.4,"Tags Per Million","  1",FANTOM5
3913,38,Endometrium,463.5,"Tags Per Million","  1",FANTOM5
3914,38,Ovary,580.9,"Tags Per Million","  1",FANTOM5
3915,38,Placenta,448.8,"Tags Per Million","  1",FANTOM5
3916,38,"Adipose tissue",413.0,"Tags Per Million","  1",FANTOM5
3917,39,"Cerebral cortex",432.0,TPM,"  3",HPA
3918,39,"Thyroid gland",100.1,TPM,"  5",HPA
3919,39,"Parathyroid gland",183.8,TPM,"  1",HPA
3920,39,"Adrenal gland",124.5,TPM,"  3",HPA
3921,39,Appendix," 44.3",TPM,"  3",HPA
3922,39,"Bone marrow",101.8,TPM,"  4",HPA
3923,39,"Lymph node"," 16.8",TPM,"  5",HPA
3924,39,Tonsil," 13.3",TPM,"  5",HPA
3925,39,Spleen," 41.1",TPM,"  5",HPA
3926,39,"Heart muscle",138.9,TPM,"  4",HPA
3927,39,"Skeletal muscle"," 34.5",TPM,"  5",HPA
3928,39,"Smooth muscle"," 98.5",TPM,"  3",HPA
3929,39,Lung,108.8,TPM,"  9",HPA
3930,39,Liver,103.2,TPM," 10",HPA
3931,39,Gallbladder,118.2,TPM,"  3",HPA
3932,39,Pancreas," 19.3",TPM,"  2",HPA
3933,39,"Salivary gland"," 45.7",TPM,"  3",HPA
3934,39,Esophagus," 39.4",TPM,"  3",HPA
3935,39,Stomach," 56.7",TPM,"  4",HPA
3936,39,Duodenum," 39.2",TPM,"  2",HPA
3937,39,"Small intestine"," 38.3",TPM,"  4",HPA
3938,39,Colon," 37.9",TPM," 13",HPA
3939,39,Rectum," 43.7",TPM,"  4",HPA
3940,39,Kidney,264.5,TPM,"  9",HPA
3941,39,"Urinary bladder"," 53.1",TPM,"  2",HPA
3942,39,Testis," 53.5",TPM," 10",HPA
3943,39,Prostate,108.8,TPM,"  9",HPA
3944,39,Epididymis,152.9,TPM,"  1",HPA
3945,39,"Seminal vesicle",100.7,TPM,"  3",HPA
3946,39,"Fallopian tube"," 56.0",TPM,"  5",HPA
3947,39,Breast," 68.4",TPM,"  4",HPA
3948,39,"Cervix, uterine"," 64.5",TPM,"  2",HPA
3949,39,Endometrium,105.5,TPM,"  5",HPA
3950,39,Ovary," 72.1",TPM,"  3",HPA
3951,39,Placenta,274.4,TPM,"  8",HPA
3952,39,"Adipose tissue",139.7,TPM,"  5",HPA
3953,39,Skin," 18.7",TPM,"  3",HPA
3954,39,"Pituitary gland"," 92.7",RPKM,103,GTEx
3955,39,Hypothalamus," 68.2",RPKM," 96",GTEx
3956,39,"Cerebral cortex"," 92.6",RPKM,222,GTEx
3957,39,Hippocampus," 48.9",RPKM," 94",GTEx
3958,39,Caudate," 60.4",RPKM,117,GTEx
3959,39,Cerebellum," 68.7",RPKM,230,GTEx
3960,39,"Thyroid gland"," 41.3",RPKM,323,GTEx
3961,39,"Adrenal gland"," 29.9",RPKM,145,GTEx
3962,39,Spleen," 19.8",RPKM,104,GTEx
3963,39,"Heart muscle"," 71.7",RPKM,412,GTEx
3964,39,"Skeletal muscle"," 71.4",RPKM,430,GTEx
3965,39,Lung," 55.3",RPKM,320,GTEx
3966,39,Liver," 38.3",RPKM,119,GTEx
3967,39,Pancreas," 36.6",RPKM,171,GTEx
3968,39,"Salivary gland"," 47.1",RPKM," 57",GTEx
3969,39,Esophagus," 13.6",RPKM,286,GTEx
3970,39,Stomach," 45.6",RPKM,193,GTEx
3971,39,"Small intestine"," 25.5",RPKM," 88",GTEx
3972,39,Colon," 31.4",RPKM,345,GTEx
3973,39,Kidney," 88.6",RPKM," 32",GTEx
3974,39,"Urinary bladder"," 43.1",RPKM," 11",GTEx
3975,39,Testis," 20.6",RPKM,172,GTEx
